Date,Portfolio_Value,Benchmark_Value
2017-11-02,125038.0638138595,114567.63482397495
2017-11-03,124858.34993405305,114441.44602344178
2017-11-06,124986.80189927247,114534.56217303312
2017-11-07,125393.62704755832,114855.37683162422
2017-11-08,125153.3727887826,114664.96342717379
2017-11-09,124660.4148907875,114139.86097162793
2017-11-10,124448.89806652133,113953.21778158259
2017-11-13,124744.20400854848,114095.16789457152
2017-11-14,124451.34167793412,113935.35912513288
2017-11-15,124224.54732259874,113860.2967220825
2017-11-16,124803.51005341655,114156.60383423197
2017-11-17,124984.2006173116,114211.96150277671
2017-11-20,125244.4631576386,114478.06899885263
2017-11-21,125692.22176525307,114860.38903891188
2017-11-22,125406.64101886455,114676.4224314915
2017-11-23,125446.22210144611,114780.51923667727
2017-11-24,125690.42409134275,115062.6672478563
2017-11-27,125799.22431617414,115138.00757769434
2017-11-28,126561.3876985337,115701.8527651802
2017-11-29,126536.4765523955,115652.68743377269
2017-11-30,127404.00593699068,116162.40825608248
2017-12-01,126155.82397331797,115238.66751446913
2017-12-04,125816.79940388822,114945.38489292015
2017-12-05,125354.8955897721,114858.16633958189
2017-12-06,125927.84506613875,115334.03224548443
2017-12-07,126623.5225864466,115807.26017749593
2017-12-08,127245.99183521334,116257.8942682565
2017-12-11,127373.53956491964,116390.21830754257
2017-12-12,127649.89763393931,116484.70261980208
2017-12-13,127453.08880820827,116447.47864706811
2017-12-14,126520.76375442077,115768.28027084653
2017-12-15,127622.18380351132,116654.74124432262
2017-12-18,128401.94711765074,117074.17193636688
2017-12-19,128175.14982077085,116800.05633181438
2017-12-20,128025.84750787585,116503.86205578703
2017-12-21,127630.34949120441,116182.70059397654
2017-12-22,127533.63418486445,116150.1506379185
2017-12-27,127270.60952493524,116007.05553688694
2017-12-28,127091.20890671694,115734.29046435983
2017-12-29,126918.73715643157,115686.04577472714
2018-01-02,127338.33326167599,115666.72100014077
2018-01-03,128200.75282813706,116345.57377348354
2018-01-04,128544.90969091035,116468.719942122
2018-01-05,128241.1563526199,116264.82688929696
2018-01-08,128270.83917070909,116254.78055573955
2018-01-09,128527.07768259804,116446.13957384974
2018-01-10,128790.5861351541,116602.22879936264
2018-01-11,129352.93211466032,116905.50925595989
2018-01-12,129605.4008168457,117148.12004168305
2018-01-15,130250.21066088435,117441.33112626334
2018-01-16,129139.4790521732,116856.19232573704
2018-01-17,129633.91432592347,117268.18080268234
2018-01-18,129419.49131046125,117097.54945705607
2018-01-19,130364.44798685756,117604.55239615205
2018-01-22,130454.54338053735,117715.57500630707
2018-01-23,130544.12159988644,117815.25787450875
2018-01-24,129959.09090276124,117372.30969204262
2018-01-25,129853.79010385361,117390.38837357057
2018-01-26,130365.62157856992,117779.27949421879
2018-01-29,129532.94254243263,117177.8515962348
2018-01-30,128415.20565222019,116413.48479143911
2018-01-31,128335.0806945478,116340.59017319948
2018-02-01,127894.9735328174,115936.45867753975
2018-02-02,126587.29950512413,115158.18825373409
2018-02-05,123775.007250891,113144.01480105767
2018-02-06,124859.88765506896,114133.553987809
2018-02-07,124639.00790129797,113670.55178521136
2018-02-08,121920.3867974332,112052.08336278934
2018-02-09,122530.37331682569,112379.89669528461
2018-02-12,124045.59794450726,113307.0535112538
2018-02-13,124181.52761426994,113287.65418003088
2018-02-14,125043.69997033647,113760.09193476496
2018-02-15,125799.9096361341,114190.83466062028
2018-02-16,126451.85158682954,114843.50828000558
2018-02-20,126367.56734543049,114791.7865384951
2018-02-21,126607.49738465592,114875.38205571234
2018-02-22,126883.96199496125,115096.6065884661
2018-02-23,127874.2724829944,115913.2446337032
2018-02-26,128898.05346396749,116490.03458563365
2018-02-27,128415.1832780597,116065.01289641985
2018-02-28,127501.08898838313,115601.69319449927
2018-03-01,126490.30804793123,115055.37282670187
2018-03-02,127073.39919762829,115381.66307244712
2018-03-05,128780.18372785131,116363.62814332472
2018-03-06,128468.2885093967,116063.94252278043
2018-03-07,128242.85431466039,115889.8755709441
2018-03-08,128653.0240546073,116175.10226991988
2018-03-09,129266.59729608896,116410.95079187481
2018-03-12,129511.60108084923,116701.08864683959
2018-03-13,129940.68155014876,116932.44462716838
2018-03-14,129726.32809153487,117075.00068972343
2018-03-15,130363.21314086787,117572.03869809373
2018-03-16,130770.3486375767,117813.59384481324
2018-03-19,129305.68325626288,116892.98201755979
2018-03-20,129501.39216832025,116956.01336858155
2018-03-21,128730.74692691797,116190.53195323351
2018-03-22,126385.39754131177,115069.46051586917
2018-03-23,124610.3267691696,113816.47643472075
2018-03-26,126328.77952723649,114694.26431341699
2018-03-27,125293.2977804841,114393.10638705263
2018-03-28,125157.32908569385,114623.7674881376
2018-03-29,126380.2943297196,115307.99006867433
2018-04-02,124790.38673243391,114220.94542400651
2018-04-03,124628.15450088818,114126.95888185718
2018-04-04,125167.84977510312,114296.49229191313
2018-04-05,125979.4038904247,114780.26684290418
2018-04-06,124427.26177489947,113994.2636155266
2018-04-09,124488.4330813921,114249.32496455917
2018-04-10,124886.04841361177,114357.98461932137
2018-04-11,124449.73259218999,113943.72790589344
2018-04-12,124859.36913902075,114176.7512277305
2018-04-13,124941.10328181136,114301.81749288135
2018-04-16,125238.96758793303,114466.29056045192
2018-04-17,125823.98508001902,114891.92327558083
2018-04-18,126919.67307226511,115370.0026783788
2018-04-19,126455.15052351257,115120.34012511102
2018-04-20,126536.20319002184,115169.28376830155
2018-04-23,127158.8818453952,115538.13041423747
2018-04-24,126170.87419225561,114932.09542467963
2018-04-25,126352.98199715813,115000.52095737087
2018-04-26,127631.59698342124,115889.78751172993
2018-04-27,127736.07899454597,115950.6806712494
2018-04-30,126977.67625219154,115606.04986279209
2018-05-01,127136.67864438084,115514.76391690192
2018-05-02,126756.54608272076,115362.40612623782
2018-05-03,126614.84485501243,115433.42188564113
2018-05-04,127770.39720783461,116006.46484424436
2018-05-07,128385.81986856453,116319.7517385906
2018-05-08,128847.30820471363,116490.7874829555
2018-05-09,128983.16802787076,116533.7692980008
2018-05-10,129253.81792507593,116688.49669980716
2018-05-11,129637.74528968224,117018.32967296388
2018-05-14,130128.782932771,117177.21189073063
2018-05-15,129923.58625597734,116895.663545059
2018-05-16,129738.2206510673,116816.06123356314
2018-05-17,129797.66793889705,116787.5270741295
2018-05-18,130309.37764127806,117189.04138537856
2018-05-22,130004.57063195985,116999.43681387838
2018-05-23,130144.922688701,117049.25122085109
2018-05-24,130327.18863598134,117177.8236422607
2018-05-25,130612.35775139587,117388.97208681228
2018-05-28,130772.31511143866,117458.43982583084
2018-05-29,129839.7130638436,117027.52458558048
2018-05-30,129806.05306384053,117122.72829464526
2018-05-31,129827.79116460768,117198.04958887637
2018-06-01,130566.2471388449,117739.23015518521
2018-06-04,130589.83477785622,117721.61085423792
2018-06-05,131129.01729227637,117952.74215635704
2018-06-06,131462.48904755508,118215.312311917
2018-06-07,131842.69890074033,118347.97881124291
2018-06-08,131492.207672655,118190.55631745368
2018-06-11,132301.1791579911,118694.99735717582
2018-06-12,132447.56195792306,118742.39143586396
2018-06-13,132006.0329356562,118508.75506224475
2018-06-14,133160.39233885158,119168.36947712643
2018-06-15,133279.81235133807,119530.34780625903
2018-06-18,133086.86463321676,119503.02922978514
2018-06-19,133274.3910534969,119528.39930054342
2018-06-20,133532.33456569503,119770.48233068248
2018-06-21,132775.09063902346,119332.86116607752
2018-06-22,133238.91081589172,119819.89258561103
2018-06-25,131820.06656843607,118934.63983489972
2018-06-26,132159.22851302134,119186.3658555086
2018-06-27,131811.78331169128,118998.68919359188
2018-06-28,131263.8045911502,118530.76365495363
2018-06-29,131197.99058265486,118403.63413804147
2018-07-03,130831.50579480313,118232.22062301656
2018-07-04,131185.71461238113,118381.48749684132
2018-07-05,131322.07849257888,118538.6246447952
2018-07-06,131984.88589494908,119030.54357760923
2018-07-09,132998.57584823942,119523.92875741827
2018-07-10,133503.10514724784,119736.02574224926
2018-07-11,133044.05541613017,119473.62132728609
2018-07-12,133821.8060769737,119808.1834316804
2018-07-13,133771.2946248245,119960.56661084926
2018-07-16,133421.857729632,119763.5368585391
2018-07-17,133789.78884518603,120178.06701428538
2018-07-18,133719.34464516892,120082.5271397656
2018-07-19,134264.62689269625,120461.87455146058
2018-07-20,133153.0848416381,119717.19917061245
2018-07-23,133306.60750807903,119760.34243075905
2018-07-24,133497.49607212108,119952.87473533102
2018-07-25,133557.44249499866,119791.9842428214
2018-07-26,133635.41246741093,119804.51628739238
2018-07-27,133012.46923074473,119501.66384466775
2018-07-30,132397.40892381026,119241.16402010727
2018-07-31,132829.12814966077,119318.78060226946
2018-08-01,132516.8765092698,119059.11809147318
2018-08-02,132854.64573993383,119174.04625294174
2018-08-03,132992.9087877864,119211.41729336655
2018-08-07,133288.11036128446,119465.81038638917
2018-08-08,133182.85897413772,119367.18262278572
2018-08-09,133515.95205152765,119581.15221243633
2018-08-10,133283.66798585615,119267.83743504724
2018-08-13,132687.06229925362,118999.28560978828
2018-08-14,133044.615270616,119035.01658124555
2018-08-15,132014.99861193463,118595.78752567666
2018-08-16,132954.14531693063,119230.94179735711
2018-08-17,133011.45910206568,119219.33583513656
2018-08-20,133217.14114886607,119349.45510307833
2018-08-21,133119.05397387492,119395.5118323885
2018-08-22,133040.1532278543,119433.93325085858
2018-08-23,133322.27853226074,119526.3669406595
2018-08-24,133513.91638109318,119615.22869032601
2018-08-27,134030.8469552554,119946.61915144158
2018-08-28,133478.8684448685,119551.59826000128
2018-08-29,133832.05421362678,119818.24756001857
2018-08-30,133885.97651414806,119885.6679277218
2018-08-31,133996.92607679975,120094.4828620849
2018-09-04,134084.91142423142,120037.86893626375
2018-09-05,133975.28486320286,119843.7317384356
2018-09-06,133630.60716845744,119519.0354186001
2018-09-07,133534.94558890496,119236.0081771308
2018-09-10,133281.47480403024,119292.04204107018
2018-09-11,133312.18797882242,119137.87593382158
2018-09-12,132569.15001707457,118655.62858584992
2018-09-13,132740.55181455705,118957.69959426534
2018-09-14,133049.0925197294,119124.56931665046
2018-09-17,132971.3112517551,119125.01881264056
2018-09-18,133415.01282911864,119371.93511836205
2018-09-19,133059.67491527405,119074.73880252897
2018-09-20,133690.63754199204,119571.1993070606
2018-09-21,133603.2659340187,119578.69532371339
2018-09-24,133471.4192875575,119384.31801128839
2018-09-25,133354.13746978933,119420.91672255807
2018-09-26,133497.40289946974,119666.41718203103
2018-09-27,134005.26469818404,119997.9699130641
2018-09-28,132814.2147517059,119035.10357608924
2018-10-01,132379.29663207434,118539.4928478398
2018-10-02,132407.5117415607,118509.88279595101
2018-10-03,132673.64917418826,118537.26092323923
2018-10-04,132387.04433829803,118137.1648730273
2018-10-05,132043.48643562608,117804.0565983368
2018-10-09,131545.80322431034,117568.43297016744
2018-10-10,129039.16742774186,116029.48359597521
2018-10-11,127493.11846018108,115059.49460585121
2018-10-12,128459.28698341834,115657.15301372815
2018-10-15,127782.72380954474,115082.17981645015
2018-10-16,129308.96209671948,116140.94458384432
2018-10-17,129641.28640667984,116226.0764165108
2018-10-18,128711.77805409652,115551.30663141767
2018-10-19,129277.05229743448,115916.93305485726
2018-10-22,128805.1693252975,115660.81044773603
2018-10-23,127904.93939277896,115100.38716512179
2018-10-24,124712.01664424285,113021.91977466852
2018-10-25,125976.35391450758,113789.19230060655
2018-10-26,125011.62327376941,113455.64485043488
2018-10-29,124493.99330500132,113166.77949279759
2018-10-30,125941.1418155881,113878.14533640823
2018-10-31,126960.4069208108,114542.14940184282
2018-11-01,127803.34050268277,115091.21627226565
2018-11-02,127397.13892163265,114791.50450336482
2018-11-05,128078.1733218613,115209.58350789556
2018-11-06,128774.81005871453,115610.17418934402
2018-11-07,130177.94334713565,116547.54968076517
2018-11-08,130227.95246490116,116414.38592946183
2018-11-09,129649.87235005599,116257.71360341628
2018-11-12,128299.575083138,115402.33373867875
2018-11-13,128245.4873500893,115407.18810557172
2018-11-14,128024.52935095008,115372.82280809685
2018-11-15,128371.57516836881,115583.83168761194
2018-11-16,128380.52868441818,115553.1673742625
2018-11-19,127439.22157594607,114979.1694241247
2018-11-20,126452.99453499215,114398.01622317289
2018-11-21,127129.07222427262,114875.55493314721
2018-11-22,126817.92962940915,114576.80572681822
2018-11-23,126746.76786762784,114554.63778105352
2018-11-26,127412.72071319388,115119.45273257414
2018-11-27,127521.0119804453,115232.55293839714
2018-11-28,129477.76783670948,116360.14573446992
2018-11-29,129619.65471658873,116336.7952435927
2018-11-30,129957.08384993271,116521.16144371883
2018-12-03,130608.07291606619,117055.78357206694
2018-12-04,128359.42255895211,115641.99468305116
2018-12-05,130190.98963858266,116802.53745430795
2018-12-06,128513.00849480268,115770.37436794891
2018-12-07,126505.8764493558,114602.06653715667
2018-12-10,126854.38397129363,114750.3250759634
2018-12-11,126521.79290609526,114546.04873001212
2018-12-12,127112.38196481319,114972.09486344547
2018-12-13,126958.63786332568,114738.45892932049
2018-12-14,125634.8514706658,114039.36111075598
2018-12-17,123981.54849658713,113231.34845292204
2018-12-18,124603.6733396851,113728.3574597292
2018-12-19,123277.97790353913,113055.94736764571
2018-12-20,122021.81742181076,112278.16412697991
2018-12-21,120852.6059069932,111344.89678132416
2018-12-24,119178.93387390206,110482.13145197058
2018-12-27,123419.12634832326,112773.00859066202
2018-12-28,124047.37559411772,113387.8927030297
2018-12-31,124430.29706529903,113502.65283442225
2019-01-02,124372.88972672484,113493.43400754027
2019-01-03,122163.55433685696,112444.97078667473
2019-01-04,124251.41899426462,113726.32730617342
2019-01-07,124372.57251739342,113767.13523766017
2019-01-08,125072.65930337564,114118.84914389206
2019-01-09,125687.3060047962,114520.61620092607
2019-01-10,126385.2506216955,115010.5245840021
2019-01-11,126674.62715734485,115118.53500788205
2019-01-14,126459.34684014626,114817.79934562034
2019-01-15,127280.05180608507,115320.9740637508
2019-01-16,127602.14818090593,115477.51186657586
2019-01-17,128457.91276109844,115963.51902138823
2019-01-18,129496.352695515,116650.00213473228
2019-01-21,129683.82555895633,116797.98691928657
2019-01-22,128812.22829480158,116339.87291823377
2019-01-23,128960.23957703818,116429.59447914758
2019-01-24,129273.52181841327,116767.1082260677
2019-01-25,129469.48688007066,116748.77474614233
